# Time  F_D  F_L p_front p_back
3.2650000000e+00 3.6581925769e-04 8.7153050175e-04 1.6552055059e-03 -1.7205756954e-04
3.2700000000e+00 3.6408236987e-04 8.5539648018e-04 1.6166527558e-03 -2.0627006196e-04
3.2750000000e+00 3.6342430986e-04 8.3509566431e-04 1.6514803984e-03 -1.7295845974e-04
3.2800000000e+00 3.6492406385e-04 8.3470013715e-04 1.6179677621e-03 -2.0741209947e-04
3.2850000000e+00 3.6337004958e-04 8.6357307680e-04 1.6537527716e-03 -1.7502940557e-04
3.2900000000e+00 3.6091715012e-04 8.8507661054e-04 1.6175256038e-03 -2.0958878877e-04
3.2950000000e+00 3.5851622311e-04 9.2327570421e-04 1.6532331395e-03 -1.7369607163e-04
3.3000000000e+00 3.5545523710e-04 9.3759953801e-04 1.6165125645e-03 -2.0411699503e-04
3.3050000000e+00 3.5251714297e-04 9.3118910675e-04 1.6502789408e-03 -1.6947253777e-04
3.3100000000e+00 3.5241089293e-04 9.3928722612e-04 1.6149817154e-03 -2.0452922759e-04
3.3150000000e+00 3.5610251400e-04 9.4130794934e-04 1.6544787508e-03 -1.7529899835e-04
3.3200000000e+00 3.5695768441e-04 9.2763796768e-04 1.6183143394e-03 -2.1340779693e-04
3.3250000000e+00 3.5790739388e-04 9.0681752039e-04 1.6536940571e-03 -1.8233668816e-04
3.3300000000e+00 3.6194975297e-04 8.6895357427e-04 1.6206067731e-03 -2.1803414194e-04
3.3350000000e+00 3.6219378021e-04 8.4235815894e-04 1.6551553290e-03 -1.8672552529e-04
3.3400000000e+00 3.6230723228e-04 8.3847800898e-04 1.6193645602e-03 -2.2377622451e-04
3.3450000000e+00 3.6546824945e-04 8.5340324227e-04 1.6588693629e-03 -1.9321282602e-04
3.3500000000e+00 3.6301032610e-04 8.7527318829e-04 1.6219937834e-03 -2.2706107705e-04
3.3550000000e+00 3.5884640867e-04 8.8336686970e-04 1.6554585825e-03 -1.9133585013e-04
3.3600000000e+00 3.5723022462e-04 8.9592867056e-04 1.6199894386e-03 -2.2189456616e-04
3.3650000000e+00 3.5404488488e-04 9.2308324268e-04 1.6548388306e-03 -1.8640916361e-04
3.3700000000e+00 3.5193068207e-04 9.4131361621e-04 1.6185807089e-03 -2.2154252637e-04
3.3750000000e+00 3.5254581358e-04 9.6123177739e-04 1.6554310745e-03 -1.9022995945e-04
3.3800000000e+00 3.5412559632e-04 9.5768411433e-04 1.6219181524e-03 -2.2588080314e-04
3.3850000000e+00 3.5395253964e-04 9.2239798572e-04 1.6557549158e-03 -1.9396041999e-04
3.3900000000e+00 3.5518564334e-04 8.9314294956e-04 1.6200670109e-03 -2.2962619370e-04
3.3950000000e+00 3.5897898991e-04 8.7836044815e-04 1.6584969039e-03 -1.9978641173e-04
3.4000000000e+00 3.6116548076e-04 8.6391452349e-04 1.6233392909e-03 -2.3895285258e-04
3.4050000000e+00 3.6190202656e-04 8.5866102516e-04 1.6595143242e-03 -2.0936880843e-04
3.4100000000e+00 3.6397316254e-04 8.5272284284e-04 1.6260600262e-03 -2.4416320792e-04
3.4150000000e+00 3.6157046213e-04 8.4785226743e-04 1.6599693929e-03 -2.0896415381e-04
3.4200000000e+00 3.5674978844e-04 8.6635025731e-04 1.6216929495e-03 -2.4037028955e-04
3.4250000000e+00 3.5603721659e-04 8.9834045722e-04 1.6583911959e-03 -2.0618597676e-04
3.4300000000e+00 3.5473043176e-04 9.3346677385e-04 1.6240760900e-03 -2.4062715873e-04
3.4350000000e+00 3.5136601186e-04 9.4766782536e-04 1.6577340964e-03 -2.0773984327e-04
3.4400000000e+00 3.5179064027e-04 9.4573391892e-04 1.6232626732e-03 -2.4110487850e-04
3.4450000000e+00 3.5119902379e-04 9.3966369479e-04 1.6588238890e-03 -2.0684858995e-04
3.4500000000e+00 3.5012409584e-04 9.2624544727e-04 1.6212069704e-03 -2.4232700144e-04
3.4550000000e+00 3.5352717046e-04 9.1056964040e-04 1.6589460201e-03 -2.1383462743e-04
3.4600000000e+00 3.5812261040e-04 8.9728676967e-04 1.6269299374e-03 -2.5331052020e-04
3.4650000000e+00 3.6005213042e-04 8.6495418628e-04 1.6624308469e-03 -2.2443178205e-04
3.4700000000e+00 3.6057372168e-04 8.3880450941e-04 1.6267383133e-03 -2.5959344897e-04
3.4750000000e+00 3.6041390788e-04 8.4037534266e-04 1.6622132730e-03 -2.2537046700e-04
3.4800000000e+00 3.5934460761e-04 8.4619646506e-04 1.6263512653e-03 -2.5945416450e-04
3.4850000000e+00 3.5688047520e-04 8.6721115766e-04 1.6610103345e-03 -2.2745770849e-04
3.4900000000e+00 3.5699140049e-04 8.9570109718e-04 1.6276494486e-03 -2.6178941349e-04
3.4950000000e+00 3.5524838920e-04 9.0823882861e-04 1.6633572535e-03 -2.2749424003e-04
3.5000000000e+00 3.4948326064e-04 9.2595266614e-04 1.6240149461e-03 -2.5792911514e-04
3.5050000000e+00 3.4819535305e-04 9.3760682329e-04 1.6592884881e-03 -2.2293010826e-04
3.5100000000e+00 3.4931457087e-04 9.4188246790e-04 1.6256534859e-03 -2.5827668436e-04
3.5150000000e+00 3.4945444088e-04 9.3281884615e-04 1.6604550043e-03 -2.2974214829e-04
3.5200000000e+00 3.5359253020e-04 9.0828392933e-04 1.6279375224e-03 -2.6855521410e-04
3.5250000000e+00 3.5679536217e-04 8.8371736634e-04 1.6652460466e-03 -2.3828668513e-04
3.5300000000e+00 3.5566985714e-04 8.5976620627e-04 1.6271700928e-03 -2.7295988193e-04
3.5350000000e+00 3.5718900761e-04 8.3528072778e-04 1.6630199313e-03 -2.4219418457e-04
3.5400000000e+00 3.5950243542e-04 8.3729794264e-04 1.6299062554e-03 -2.7864975530e-04
3.5450000000e+00 3.5995777390e-04 8.3681822779e-04 1.6659428826e-03 -2.4918846253e-04
3.5500000000e+00 3.5852384222e-04 8.4523012381e-04 1.6305753122e-03 -2.8348322852e-04
3.5550000000e+00 3.5560945440e-04 8.7420626820e-04 1.6648045918e-03 -2.4750033057e-04
3.5600000000e+00 3.5205046758e-04 8.9240735467e-04 1.6284620776e-03 -2.7745289989e-04
3.5650000000e+00 3.4788991621e-04 9.0888826403e-04 1.6609548975e-03 -2.4333192122e-04
3.5700000000e+00 3.4816026229e-04 9.2762057767e-04 1.6277074385e-03 -2.7819443534e-04
3.5750000000e+00 3.5051823578e-04 9.2808070934e-04 1.6656901873e-03 -2.4886751605e-04
3.5800000000e+00 3.4888409042e-04 9.2240867693e-04 1.6285141362e-03 -2.8406485831e-04
3.5850000000e+00 3.4986663270e-04 9.0473005505e-04 1.6638186302e-03 -2.5247501033e-04
3.5900000000e+00 3.5272540595e-04 8.7738532881e-04 1.6302349093e-03 -2.8763948797e-04
3.5950000000e+00 3.5354943083e-04 8.4920641527e-04 1.6642421031e-03 -2.5935576431e-04
3.6000000000e+00 3.5731014817e-04 8.2742915924e-04 1.6320987631e-03 -2.9836113341e-04
3.6050000000e+00 3.6076972167e-04 8.2214769030e-04 1.6695656294e-03 -2.6987594843e-04
3.6100000000e+00 3.5850164867e-04 8.2809703440e-04 1.6332841821e-03 -3.0311437616e-04
3.6150000000e+00 3.5563205865e-04 8.2825754222e-04 1.6658565391e-03 -2.6895063114e-04
3.6200000000e+00 3.5400062836e-04 8.4798109244e-04 1.6314511680e-03 -2.9970084935e-04
3.6250000000e+00 3.5185797425e-04 8.6653663383e-04 1.6660790492e-03 -2.6753035208e-04
3.6300000000e+00 3.4988237643e-04 8.8777730141e-04 1.6311155509e-03 -3.0183173556e-04
3.6350000000e+00 3.4896966577e-04 9.1604649745e-04 1.6665771982e-03 -2.6983769582e-04
3.6400000000e+00 3.4776171767e-04 9.2339387080e-04 1.6319921191e-03 -3.0186657219e-04
3.6450000000e+00 3.4574975510e-04 9.0584115945e-04 1.6637212725e-03 -2.6981660004e-04
3.6500000000e+00 3.4741843725e-04 8.8707415251e-04 1.6307046691e-03 -3.0497767134e-04
3.6550000000e+00 3.5207066616e-04 8.6440788452e-04 1.6679454058e-03 -2.7853144281e-04
3.6600000000e+00 3.5419907900e-04 8.4535163155e-04 1.6343820385e-03 -3.1709538747e-04
3.6650000000e+00 3.5569042605e-04 8.3175987891e-04 1.6689013126e-03 -2.8889706217e-04
3.6700000000e+00 3.5804389085e-04 8.1469608687e-04 1.6363470747e-03 -3.2257189067e-04
3.6750000000e+00 3.5604924249e-04 7.9948295282e-04 1.6683127870e-03 -2.9090409763e-04
3.6800000000e+00 3.5478288676e-04 8.0178316599e-04 1.6339557792e-03 -3.2417091428e-04
3.6850000000e+00 3.5562880670e-04 8.2454528385e-04 1.6700728305e-03 -2.9398560429e-04
3.6900000000e+00 3.5279795260e-04 8.6053203051e-04 1.6359814102e-03 -3.2656613654e-04
3.6950000000e+00 3.4883255646e-04 8.8101958600e-04 1.6673818998e-03 -2.9368138643e-04
3.7000000000e+00 3.4732249029e-04 8.9249130050e-04 1.6339998850e-03 -3.2362155341e-04
3.7050000000e+00 3.4546156655e-04 8.9402743188e-04 1.6669157423e-03 -2.9133202072e-04
3.7100000000e+00 3.4503015037e-04 8.8714247919e-04 1.6326227530e-03 -3.2610388369e-04
3.7150000000e+00 3.4771533096e-04 8.8619900386e-04 1.6686271395e-03 -2.9939213195e-04
3.7200000000e+00 3.5066741584e-04 8.7915682658e-04 1.6370732569e-03 -3.3587016195e-04
3.7250000000e+00 3.5181088968e-04 8.4302382665e-04 1.6696693874e-03 -3.0821751868e-04
3.7300000000e+00 3.5316107477e-04 8.1192153932e-04 1.6365497074e-03 -3.4221144125e-04
3.7350000000e+00 3.5559862756e-04 7.9164596134e-04 1.6710264203e-03 -3.1352242096e-04
3.7400000000e+00 3.5620384141e-04 7.8603085438e-04 1.6383808777e-03 -3.4886177723e-04
3.7450000000e+00 3.5499861512e-04 8.0584033670e-04 1.6710491656e-03 -3.2037724470e-04
3.7500000000e+00 3.5552049657e-04 8.2403022638e-04 1.6398888429e-03 -3.5271470561e-04
3.7550000000e+00 3.5206934621e-04 8.3534291208e-04 1.6714578031e-03 -3.1993974741e-04
3.7600000000e+00 3.4713153035e-04 8.4870142138e-04 1.6352467985e-03 -3.4887914960e-04
3.7650000000e+00 3.4660654887e-04 8.6742050269e-04 1.6696591518e-03 -3.1736023236e-04
3.7700000000e+00 3.4536588211e-04 8.9275171889e-04 1.6369776665e-03 -3.5036461659e-04
3.7750000000e+00 3.4436403089e-04 9.0075851905e-04 1.6690892434e-03 -3.2282347155e-04
3.7800000000e+00 3.4698222631e-04 8.8660810977e-04 1.6386576982e-03 -3.5727705166e-04
3.7850000000e+00 3.4812567296e-04 8.6261163287e-04 1.6713605206e-03 -3.2854870423e-04
3.7900000000e+00 3.4877707865e-04 8.2767957423e-04 1.6377347361e-03 -3.6272663868e-04
3.7950000000e+00 3.5147843295e-04 8.0849702095e-04 1.6716750781e-03 -3.3657199683e-04
3.8000000000e+00 3.5453890111e-04 8.0799427404e-04 1.6412952923e-03 -3.7271865714e-04
3.8050000000e+00 3.5590861799e-04 7.9444559891e-04 1.6747158053e-03 -3.4685246305e-04
3.8100000000e+00 3.5490017986e-04 7.9067128985e-04 1.6413818609e-03 -3.7905832902e-04
3.8150000000e+00 3.5379482817e-04 7.9846195902e-04 1.6741343110e-03 -3.4721864851e-04
3.8200000000e+00 3.5058969430e-04 8.1245780748e-04 1.6402302527e-03 -3.7671325604e-04
3.8250000000e+00 3.4657929680e-04 8.4715614533e-04 1.6706537604e-03 -3.4614728396e-04
3.8300000000e+00 3.4671440620e-04 8.7647108577e-04 1.6407018865e-03 -3.7849540084e-04
3.8350000000e+00 3.4602092003e-04 8.8886959388e-04 1.6734813285e-03 -3.4981649234e-04
3.8400000000e+00 3.4323369878e-04 8.8577362424e-04 1.6390787273e-03 -3.8091446331e-04
3.8450000000e+00 3.4412163102e-04 8.7403841868e-04 1.6720588604e-03 -3.5154671278e-04
3.8500000000e+00 3.4538838479e-04 8.6352060891e-04 1.6403700651e-03 -3.8474072337e-04
3.8550000000e+00 3.4653423930e-04 8.4774885512e-04 1.6723096211e-03 -3.6025872379e-04
3.8600000000e+00 3.5127274919e-04 8.2346722933e-04 1.6434316085e-03 -3.9752132372e-04
3.8650000000e+00 3.5436328433e-04 8.0497227678e-04 1.6772520992e-03 -3.7204066279e-04
3.8700000000e+00 3.5368282280e-04 7.8339373017e-04 1.6440861235e-03 -4.0431054048e-04
3.8750000000e+00 3.5261878952e-04 7.7965071739e-04 1.6748317948e-03 -3.7465390870e-04
3.8800000000e+00 3.5182790288e-04 7.9997956679e-04 1.6436373863e-03 -4.0536763054e-04
3.8850000000e+00 3.5051793632e-04 8.1875568396e-04 1.6757173374e-03 -3.7760903419e-04
3.8900000000e+00 3.4838501079e-04 8.4003220991e-04 1.6435070733e-03 -4.0930861490e-04
3.8950000000e+00 3.4686662679e-04 8.6408539223e-04 1.6760953379e-03 -3.7893043601e-04
3.9000000000e+00 3.4394377763e-04 8.7598941652e-04 1.6429286510e-03 -4.0737274971e-04
3.9050000000e+00 3.4039949163e-04 8.8426425301e-04 1.6718580928e-03 -3.7725912286e-04
3.9100000000e+00 3.4183692724e-04 8.8690831254e-04 1.6422457010e-03 -4.1016259042e-04
3.9150000000e+00 3.4522010058e-04 8.7377903511e-04 1.6759972655e-03 -3.8640284096e-04
3.9200000000e+00 3.4672506094e-04 8.5092761944e-04 1.6450010152e-03 -4.2208448648e-04
3.9250000000e+00 3.4917391458e-04 8.2708902536e-04 1.6772350906e-03 -3.9632822959e-04
3.9300000000e+00 3.5112732315e-04 8.0484028723e-04 1.6465801189e-03 -4.2836190273e-04
3.9350000000e+00 3.5019697150e-04 7.9144554526e-04 1.6763579494e-03 -4.0146876751e-04
3.9400000000e+00 3.5177959222e-04 7.8416092914e-04 1.6462664260e-03 -4.3529411955e-04
3.9450000000e+00 3.5350685616e-04 7.9561731867e-04 1.6801907410e-03 -4.0948276947e-04
3.9500000000e+00 3.5101042639e-04 8.1221054702e-04 1.6480650087e-03 -4.4019963942e-04
3.9550000000e+00 3.4724425164e-04 8.3184161711e-04 1.6770492107e-03 -4.0926982421e-04
3.9600000000e+00 3.4442513031e-04 8.5784956940e-04 1.6457591463e-03 -4.3630438151e-04
3.9650000000e+00 3.4161393000e-04 8.7516832266e-04 1.6754292877e-03 -4.0695901803e-04
3.9700000000e+00 3.4113608371e-04 8.8045571382e-04 1.6449749788e-03 -4.3961516095e-04
3.9750000000e+00 3.4258198457e-04 8.8868306417e-04 1.6778959057e-03 -4.1436687723e-04
3.9800000000e+00 3.4401287556e-04 8.8067166442e-04 1.6478684158e-03 -4.4702161486e-04
3.9850000000e+00 3.4352724271e-04 8.5722030960e-04 1.6771334214e-03 -4.2040205298e-04
3.9900000000e+00 3.4520004569e-04 8.3411200194e-04 1.6466351037e-03 -4.5265988931e-04
3.9950000000e+00 3.4919329521e-04 8.0659564472e-04 1.6798276557e-03 -4.2899855144e-04
4.0000000000e+00 3.5092253837e-04 7.8889930213e-04 1.6498747806e-03 -4.6441027996e-04
4.0050000000e+00 3.5203589250e-04 7.8973173114e-04 1.6812859817e-03 -4.3970933925e-04
4.0100000000e+00 3.5268785897e-04 7.9470368727e-04 1.6520609389e-03 -4.7001458833e-04
4.0150000000e+00 3.4834714931e-04 8.0715654660e-04 1.6796045330e-03 -4.3974558987e-04
4.0200000000e+00 3.4547443746e-04 8.1825360960e-04 1.6478276031e-03 -4.6804880589e-04
4.0250000000e+00 3.4507427613e-04 8.4095068918e-04 1.6800687597e-03 -4.4024804340e-04
4.0300000000e+00 3.4303377571e-04 8.6871255674e-04 1.6494507316e-03 -4.7111226038e-04
4.0350000000e+00 3.4109120309e-04 8.8509940429e-04 1.6791367746e-03 -4.4412641298e-04
4.0400000000e+00 3.4091947412e-04 8.9063012257e-04 1.6494069447e-03 -4.7359248957e-04
4.0450000000e+00 3.4026296252e-04 8.7888928185e-04 1.6787059960e-03 -4.4613254072e-04
4.0500000000e+00 3.4163034207e-04 8.4693721550e-04 1.6486146006e-03 -4.7919168486e-04
4.0550000000e+00 3.4500572158e-04 8.3133200698e-04 1.6808801334e-03 -4.5666312165e-04
4.0600000000e+00 3.4894479796e-04 8.1681931176e-04 1.6532660691e-03 -4.9186143240e-04
4.0650000000e+00 3.4992000472e-04 7.9857802737e-04 1.6832594341e-03 -4.6796368377e-04
4.0700000000e+00 3.4970477769e-04 7.8713425184e-04 1.6523045974e-03 -4.9828530042e-04
4.0750000000e+00 3.5037876007e-04 7.7705371720e-04 1.6834788204e-03 -4.7087293640e-04
4.0800000000e+00 3.4851934299e-04 7.8148254224e-04 1.6523628972e-03 -5.0091523157e-04
4.0850000000e+00 3.4640940001e-04 8.0915187712e-04 1.6820669785e-03 -4.7441440677e-04
4.0900000000e+00 3.4623004480e-04 8.4031957539e-04 1.6541556020e-03 -5.0418192366e-04
4.0950000000e+00 3.4245547776e-04 8.6445891269e-04 1.6820980193e-03 -4.7540857411e-04
4.1000000000e+00 3.3922564266e-04 8.6843490006e-04 1.6504653609e-03 -5.0300190395e-04
4.1050000000e+00 3.3946794475e-04 8.6611969491e-04 1.6811894223e-03 -4.7560942243e-04
4.1100000000e+00 3.3979128049e-04 8.6459453872e-04 1.6516791469e-03 -5.0730170518e-04
4.1150000000e+00 3.4116621452e-04 8.5635039629e-04 1.6821482937e-03 -4.8499644848e-04
4.1200000000e+00 3.4466401473e-04 8.4108631420e-04 1.6544472204e-03 -5.1881683518e-04
4.1250000000e+00 3.4679011516e-04 8.1700244416e-04 1.6850455778e-03 -4.9479192545e-04
4.1300000000e+00 3.4761119719e-04 7.7802943304e-04 1.6545432289e-03 -5.2625660353e-04
4.1350000000e+00 3.4868512409e-04 7.6280138551e-04 1.6844047686e-03 -5.0136862447e-04
4.1400000000e+00 3.5014791388e-04 7.6811672826e-04 1.6567411722e-03 -5.3299432246e-04
4.1450000000e+00 3.4924933084e-04 7.8179478427e-04 1.6859308915e-03 -5.0848109367e-04
4.1500000000e+00 3.4720082009e-04 8.0098772951e-04 1.6560732598e-03 -5.3749497279e-04
4.1550000000e+00 3.4546953629e-04 8.1589092059e-04 1.6857593339e-03 -5.0874262207e-04
4.1600000000e+00 3.4192945744e-04 8.2590280994e-04 1.6544370586e-03 -5.3520703297e-04
4.1650000000e+00 3.3862108995e-04 8.4495021659e-04 1.6823209235e-03 -5.0773765753e-04
4.1700000000e+00 3.3943593907e-04 8.6367210052e-04 1.6548445717e-03 -5.3826494464e-04
4.1750000000e+00 3.4018763416e-04 8.6783394764e-04 1.6850346088e-03 -5.1489984698e-04
4.1800000000e+00 3.4036149737e-04 8.5004562523e-04 1.6553916422e-03 -5.4653198866e-04
4.1850000000e+00 3.4303680213e-04 8.1963309144e-04 1.6857106000e-03 -5.2240812597e-04
4.1900000000e+00 3.4486815148e-04 7.9222651538e-04 1.6571418609e-03 -5.5346023573e-04
4.1950000000e+00 3.4575239505e-04 7.7369966296e-04 1.6856402437e-03 -5.3105147161e-04
4.2000000000e+00 3.4893580580e-04 7.6423634387e-04 1.6588418000e-03 -5.6435381134e-04
4.2050000000e+00 3.5070353238e-04 7.6351690826e-04 1.6896154188e-03 -5.4144112271e-04
4.2100000000e+00 3.4937356926e-04 7.5709238960e-04 1.6596741807e-03 -5.7059675462e-04
4.2150000000e+00 3.4690269125e-04 7.6276492218e-04 1.6872486150e-03 -5.4278608993e-04
4.2200000000e+00 3.4452585150e-04 7.8775508281e-04 1.6583274862e-03 -5.6890025452e-04
4.2250000000e+00 3.4170338122e-04 8.1411272684e-04 1.6859175931e-03 -5.4266216536e-04
4.2300000000e+00 3.4009201634e-04 8.3631742523e-04 1.6575656802e-03 -5.7218432894e-04
4.2350000000e+00 3.4021886852e-04 8.4983344190e-04 1.6874238785e-03 -5.4740945649e-04
4.2400000000e+00 3.3989185334e-04 8.3989932098e-04 1.6587478151e-03 -5.7618212653e-04
4.2450000000e+00 3.3846260755e-04 8.2643737538e-04 1.6854804050e-03 -5.5100078151e-04
4.2500000000e+00 3.4055576703e-04 8.1313273679e-04 1.6580714581e-03 -5.8159847512e-04
4.2550000000e+00 3.4412975006e-04 7.9292694182e-04 1.6886519588e-03 -5.6122409874e-04
4.2600000000e+00 3.4620651453e-04 7.7142618153e-04 1.6609049447e-03 -5.9490224382e-04
4.2650000000e+00 3.4924476323e-04 7.4794683633e-04 1.6908510940e-03 -5.7337590545e-04
4.2700000000e+00 3.5018537140e-04 7.3531398143e-04 1.6634452199e-03 -6.0215739137e-04
4.2750000000e+00 3.4720099119e-04 7.3620247151e-04 1.6887457008e-03 -5.7611298344e-04
4.2800000000e+00 3.4630644857e-04 7.4816136185e-04 1.6610656676e-03 -6.0408358351e-04
4.2850000000e+00 3.4576549430e-04 7.7357068774e-04 1.6903084398e-03 -5.7975583974e-04
4.2900000000e+00 3.4360934020e-04 7.9413979064e-04 1.6620359521e-03 -6.0816579062e-04
4.2950000000e+00 3.4123496212e-04 8.0818232059e-04 1.6892819462e-03 -5.8227864708e-04
4.3000000000e+00 3.3904286962e-04 8.2560415935e-04 1.6607938824e-03 -6.0764822804e-04
4.3050000000e+00 3.3732529123e-04 8.2819060358e-04 1.6874436431e-03 -5.8225314300e-04
4.3100000000e+00 3.3772881936e-04 8.1927827883e-04 1.6599169254e-03 -6.1262692288e-04
4.3150000000e+00 3.4095796454e-04 8.0884873215e-04 1.6898154144e-03 -5.9272084952e-04
4.3200000000e+00 3.4477587834e-04 7.8316947720e-04 1.6647782807e-03 -6.2530287821e-04
4.3250000000e+00 3.4525218353e-04 7.5793948089e-04 1.6910152407e-03 -6.0355057731e-04
4.3300000000e+00 3.4649479340e-04 7.3986536184e-04 1.6638757502e-03 -6.3223894823e-04
4.3350000000e+00 3.4805502845e-04 7.2474607990e-04 1.6921118826e-03 -6.0959991098e-04
4.3400000000e+00 3.4762009605e-04 7.2345515716e-04 1.6644070256e-03 -6.3952123571e-04
4.3450000000e+00 3.4806778004e-04 7.3213340905e-04 1.6930253883e-03 -6.1757741693e-04
4.3500000000e+00 3.4751155726e-04 7.5296654764e-04 1.6669121400e-03 -6.4467388826e-04
4.3550000000e+00 3.4276759200e-04 7.7603532775e-04 1.6912415098e-03 -6.1775836640e-04
4.3600000000e+00 3.3933369795e-04 7.9291368297e-04 1.6627020065e-03 -6.4217237520e-04
4.3650000000e+00 3.3837671248e-04 8.0864472715e-04 1.6901753312e-03 -6.1743799532e-04
4.3700000000e+00 3.3798376356e-04 8.1634736799e-04 1.6637909041e-03 -6.4663008271e-04
4.3750000000e+00 3.3889263677e-04 8.1174740379e-04 1.6913822753e-03 -6.2621523056e-04
4.3800000000e+00 3.4061831474e-04 8.0626797272e-04 1.6657707650e-03 -6.5542619141e-04
4.3850000000e+00 3.4154393017e-04 7.8420056029e-04 1.6923131507e-03 -6.3333187369e-04
4.3900000000e+00 3.4262954924e-04 7.5229418248e-04 1.6649631555e-03 -6.6269986279e-04
4.3950000000e+00 3.4545247682e-04 7.3101356388e-04 1.6931457099e-03 -6.4300082595e-04
4.4000000000e+00 3.4883820774e-04 7.1845886696e-04 1.6692478684e-03 -6.7441272281e-04
4.4050000000e+00 3.4870805325e-04 7.1774340358e-04 1.6952714831e-03 -6.5375561263e-04
4.4100000000e+00 3.4735974442e-04 7.2908742448e-04 1.6685805094e-03 -6.8000123263e-04
4.4150000000e+00 3.4561617314e-04 7.4069546958e-04 1.6945175415e-03 -6.5442316948e-04
4.4200000000e+00 3.4198352485e-04 7.5437846648e-04 1.6663288914e-03 -6.7911056243e-04
4.4250000000e+00 3.3993792738e-04 7.7559152402e-04 1.6925580603e-03 -6.5580006925e-04
4.4300000000e+00 3.4004157949e-04 8.0091031689e-04 1.6680370769e-03 -6.8322159719e-04
4.4350000000e+00 3.3819021807e-04 8.1822878883e-04 1.6936223402e-03 -6.6070321773e-04
4.4400000000e+00 3.3680061307e-04 8.1644548599e-04 1.6663700297e-03 -6.8710541441e-04
4.4450000000e+00 3.3813927060e-04 7.9864020631e-04 1.6930878307e-03 -6.6495852752e-04
4.4500000000e+00 3.3972441348e-04 7.7612398155e-04 1.6677983038e-03 -6.9408053829e-04
4.4550000000e+00 3.4219053751e-04 7.5225001636e-04 1.6943380474e-03 -6.7640561488e-04
4.4600000000e+00 3.4586089981e-04 7.4106241991e-04 1.6710838008e-03 -7.0746315202e-04
4.4650000000e+00 3.4745193387e-04 7.3125192101e-04 1.6976117923e-03 -6.8758928402e-04
4.4700000000e+00 3.4677996950e-04 7.1499392123e-04 1.6706247541e-03 -7.1433481917e-04
4.4750000000e+00 3.4597053235e-04 7.1121559255e-04 1.6961032003e-03 -6.9126674880e-04
4.4800000000e+00 3.4525271721e-04 7.2462361544e-04 1.6709923393e-03 -7.1705811447e-04
4.4850000000e+00 3.4318946510e-04 7.4882581432e-04 1.6961800013e-03 -6.9520359111e-04
4.4900000000e+00 3.4070121035e-04 7.8195697209e-04 1.6704368813e-03 -7.2077732207e-04
4.4950000000e+00 3.3921375639e-04 8.0385149329e-04 1.6960595555e-03 -6.9705919678e-04
4.5000000000e+00 3.3673178241e-04 8.0537128121e-04 1.6694884921e-03 -7.2124601117e-04
4.5050000000e+00 3.3499267807e-04 8.0280929116e-04 1.6933908516e-03 -6.9886645816e-04
4.5100000000e+00 3.3730882531e-04 7.9800022973e-04 1.6702766503e-03 -7.2709348343e-04
4.5150000000e+00 3.3928233284e-04 7.9143834675e-04 1.6966057708e-03 -7.0936851879e-04
4.5200000000e+00 3.4093675505e-04 7.7453141231e-04 1.6717092419e-03 -7.3916619367e-04
